roundabout_id,osm_way_ids,latitude,longitude,municipality,city_code
9244,[1041475460],39.469853452631575,-8.488783805263157,Entroncamento,ENT
9245,[1041475462],39.46922212105263,-8.485510415789474,Entroncamento,ENT
9246,"[1043634590, 1043634591, 1043634603, 1245892656]",38.54150606,-8.885262344000001,Setúbal,STB
9247,"[1043658901, 1043658902, 1043658903, 1043658904, 1043658913, 1069083650]",38.53077545714285,-8.885692817857143,Setúbal,STB
9248,[1044483241],40.217064535999995,-8.439239944,Coimbra,CBR
9249,"[1044773606, 1056687914, 1056687915, 1056687916, 1070053802, 1070241937]",39.4986562,-9.09228848064516,Alcobaça,ACB
9250,"[1045522645, 1090881972, 1235476437, 1235476438]",38.592176461538465,-9.150582080769231,Seixal,SXL
9251,[1046043054],40.13752978947368,-8.465443484210525,Coimbra,CBR
9252,[1046160675],37.1379610125,-8.54761681875,Portimão,PTM
9253,[1046186044],37.144613594999996,-8.484551450000001,Lagoa,LGA
9254,[1046186048],37.14458028,-8.488123225,Lagoa,LGA
9255,[1046187270],37.107800895238086,-8.469893971428572,Lagoa,LGA
9256,"[1046410903, 1090881966, 1235476441, 1235476442, 1312927848]",38.584159121052636,-9.170688610526314,Almada,ALM
9257,"[1047099023, 1306782026, 1306782027, 1306782058, 1315411036]",38.75812960869565,-9.277809391304347,Sintra,SNT
9258,[1047450831],40.36167429444445,-7.349348983333333,Belmonte,BMT
9259,"[1050815291, 1072725501, 1300304528, 1300304529, 1300304560]",38.692428054545466,-9.346444309090911,Cascais,CSC
9260,[1050825500],39.261329381818186,-9.074631745454546,Cadaval,CDV
9261,[1051175696],40.76078991111111,-7.357815088888888,Trancoso,TCS
9262,[1051180506],40.62685715909091,-7.417537472727273,Celorico da Beira,CLB
9263,[1051180516],40.627879771428574,-7.4191821,Celorico da Beira,CLB
9264,[1051189543],40.526290023076925,-7.20565923076923,Guarda,GRD
9265,[1051903247],37.089949614285715,-8.883446028571427,Vila do Bispo,VBP
9266,"[1051963385, 1051963386]",38.700859462500006,-9.377375656249999,Cascais,CSC
9267,[1052005999],40.319527505714284,-8.797767528571427,Cantanhede,CNT
9268,[1052008021],40.424281434375004,-8.720868946875,Mira,MIR
9269,[1052072952],40.17140547894737,-8.437638631578945,Coimbra,CBR
9270,"[1052693283, 1193108806, 1193108807, 1193108808, 1193108809, 1193156386, 1361459851]",41.5223942945946,-8.62799398918919,Barcelos,BCL
9271,[1052861076],41.45388393499999,-8.209543729999998,Fafe,FAF
9272,[1053461205],38.861646527272725,-9.150748727272727,Loures,LRS
9273,"[1053701493, 1339286256, 1339286257, 1339286262, 1339697045]",38.814003833333345,-9.187268357142855,Odivelas,ODV
9274,[1054361645],42.02273757142856,-8.642053342857142,Valença,VLN
9275,"[1054539061, 1054727882, 1054727883, 1054727884, 1381486614]",41.0084902952381,-8.638013185714286,Espinho,ESP
9276,"[1054543588, 1224897125, 1224897126]",41.02031784,-8.57637111,Vila Nova de Gaia,VNG
9277,[1055098300],37.16498695,-8.427899380000001,Silves,SLV
9278,[1055098302],37.1676235375,-8.428135075,Silves,SLV
9279,[1055098304],37.164248345454546,-8.429170145454547,Silves,SLV
9280,[1055341362],40.601225445,-8.667959125,Ílhavo,ILH
9281,[1055424267],40.99248785263158,-8.626658400000002,Espinho,ESP
9282,[1055477468],40.926829184999995,-8.25026464,Arouca,ARC
9283,"[1055540567, 1308840101, 1308840102, 1308840103, 1308840104, 1311878384]",41.17589730434782,-8.350801573913042,Paredes,PRD
9284,[1056039099],40.073345563636366,-8.735929550000002,Soure,SRE
9285,"[1056115516, 1320159352]",40.6178468264706,-6.841637070588236,Almeida,ALD
9286,"[1056115521, 1320159351]",40.6196555,-6.843396090625,Almeida,ALD
9287,[1056159721],39.04500022727273,-8.995522127272729,Alenquer,ALQ
9288,[1056494666],40.550970813043484,-8.41644507826087,Águeda,AGD
9289,[1056542740],38.7090423409091,-8.895663886363637,Alcochete,ACH
9290,[1056544494],38.68334817857143,-8.612258471428571,Montijo,MTJ
9291,"[1056757540, 1428644364, 1428644365]",41.041974228571426,-8.580350090476193,Vila Nova de Gaia,VNG
9292,"[1056855161, 1270467434, 1297771424, 1297771425, 1324613966, 1324613976]",38.47123871818182,-9.086235,Sesimbra,SSB
9293,[1057570980],40.21209177058824,-8.252882470588235,Vila Nova de Poiares,PRS
9294,"[1057759645, 1330721008, 1330721009, 1333299570]",38.753381499999996,-9.2550502,Sintra,SNT
9295,"[1058218806, 1385641564]",41.05779095999999,-8.256858025000001,Castelo de Paiva,CPV
9296,[1058590162],38.94075418999999,-9.337685409999999,Mafra,MFR
9297,[1060059358],41.2772111263158,-8.38205577368421,Paços de Ferreira,PFR
9298,[1061107751],40.00918247142857,-8.806757366666668,Pombal,PBL
9299,"[1062394592, 1062394593, 1062394594, 1062394600]",41.56533092380952,-8.387623404761904,Braga,BRG
9300,"[1062940940, 1544670220, 1544670221, 1544670222, 1544670223, 1544670224]",40.658665264,-8.6154549,Aveiro,AVR
9301,"[1063317883, 1305880394]",38.739720095833334,-9.2888137375,Oeiras,OER
9302,[1063683090],38.867090749999996,-9.176999669999999,Loures,LRS
9303,"[1065399537, 1065399542, 1106452763]",37.52515205333334,-8.786671306666667,Odemira,ODM
9304,[1065536844],38.798625036842104,-9.381586363157894,Sintra,SNT
9305,"[1066285287, 1066285290]",38.56748266923077,-9.057809046153846,Seixal,SXL
9306,"[1069316777, 1069316782, 1069316783, 1069316784, 1069316785, 1069316786]",38.70342515238095,-9.274448514285714,Oeiras,OER
9307,"[1070097994, 1354711566, 1354711567, 1354769254, 1471989718, 1472000428]",41.066909160869564,-8.576086839130435,Vila Nova de Gaia,VNG
9308,"[1070097995, 1354711568, 1354711569, 1354769253, 1354773620, 1358885961]",41.06735525238095,-8.576301614285715,Vila Nova de Gaia,VNG
9309,"[1070106823, 1290147341, 1290241144, 1290241145, 1302029302, 1302029303, 1302029304]",38.472887025000006,-9.101637133333332,Sesimbra,SSB
9310,[1070269093],37.13099731578948,-8.359023610526316,Silves,SLV
9311,"[1071785481, 1126072187]",41.144824729999996,-8.53880745,Gondomar,GDM
9312,"[1072232317, 1313354994, 1313354995, 1313354996, 1313589925, 1313589926, 1323391705, 1472048901]",41.33949418333333,-8.4815849875,Santo Tirso,STS
9313,"[1072725491, 1072725492]",38.68999395294118,-9.333385076470588,Cascais,CSC
9314,"[1072793819, 1072793826, 1072890512, 1072890513, 1301420875, 1301420923]",38.69793969444444,-9.353016322222224,Cascais,CSC
9315,"[1072841288, 1072841289, 1072841290, 1072841291, 1072841292, 1072890522, 1298845995, 1298846002]",38.73493426176471,-9.388524,Cascais,CSC
9316,"[1073103642, 1466081260, 1466081261]",40.78880068636364,-8.114354877272726,São Pedro do Sul,SPS
9317,[1073693284],41.170169978947364,-7.798353805263159,Peso da Régua,PRG
9318,[1073908887],41.7786332,-6.781829515000001,Bragança,BGC
9319,[1073934514],39.82051018,-7.517278585,Castelo Branco,CTB
9320,[1073934523],39.8174969625,-7.518076999999999,Castelo Branco,CTB
9321,[1074494992],41.30794730526316,-7.72712322631579,Vila Real,VRL
9322,[1074500316],41.3090737631579,-7.726905789473683,Vila Real,VRL
9323,[1074880632],40.45859332272728,-7.808211399999999,Oliveira do Hospital,OHP
9324,[1075067931],39.93700002,-8.370789863999999,Penela,PNL
9325,[1075067932],39.937334526923074,-8.371883034615385,Penela,PNL
9326,"[1075238184, 1075238189, 1075238190, 1075238192]",39.80323414210526,-8.866750573684211,Leiria,LRA
9327,[1075494656],41.40717333846154,-7.452669715384615,Murça,MUR
9328,"[1076164369, 1076164370, 1076164371, 1076164372, 1431384599]",41.000948284,-8.638120528,Espinho,ESP
9329,"[1076164375, 1076164376, 1076164377, 1076164378, 1359078887, 1359113341]",41.00397921,-8.638198185,Espinho,ESP
9330,[1076628699],41.51721151,-8.74619795,Esposende,EPS
9331,[1076700654],41.426164245,-8.160637179999998,Fafe,FAF
9332,[1076863641],39.817198875,-7.506266079999999,Castelo Branco,CTB
9333,"[1077856307, 1077856309, 1077856310, 1176949073, 1176949074]",32.82540988214286,-16.946619585714284,Santana,STN
9334,"[1078466942, 1353378523, 1353378524, 1353378525]",41.234650879545455,-8.636696459090908,Maia,MAI
9335,[1078541272],40.305637478947375,-8.166085042105262,Penacova,PCV
9336,[1078780164],41.397170571428575,-8.760378657142857,Póvoa de Varzim,PVZ
9337,[1078780170],41.39941318181818,-8.761438127272728,Póvoa de Varzim,PVZ
9338,[1078780176],41.40239874545455,-8.75802169090909,Póvoa de Varzim,PVZ
9339,"[1079879135, 1079883814, 1528171475, 1528171476]",39.034877308333336,-9.275707208333332,Torres Vedras,TVD
9340,"[1079883792, 1350437946, 1350437967]",39.09134851,-9.264296885000002,Torres Vedras,TVD
9341,[1080003993],40.72777748235294,-7.913355764705881,Viseu,VIS
9342,[1080003994],40.72841524545454,-7.918772933333333,Viseu,VIS
9343,"[1080469771, 1307128042, 1307128043, 1307128050, 1307128051, 1307128055]",38.784056250000006,-9.318918340909091,Sintra,SNT
9344,"[1080863588, 1381806280, 1381806281]",38.55958551578947,-9.03712042631579,Sesimbra,SSB
9345,"[1080884387, 1080884388, 1080884401, 1083615725, 1083615726, 1083615727]",38.60553239583333,-9.186113020833334,Almada,ALM
9346,"[1080885474, 1080885475, 1089702911]",38.60790945714285,-9.198740485714287,Almada,ALM
9347,"[1080918454, 1312029075]",41.15116642631579,-8.583167410526315,Porto,PRT
9348,"[1081041630, 1081041631, 1081041632, 1081041633, 1081041637, 1081868351, 1082615079, 1193819377]",38.64601852857144,-9.233944557142859,Almada,ALM
9349,[1081083618],38.70559349999999,-9.40263334,Cascais,CSC
9350,"[1081104963, 1359325146, 1359325147, 1359325148, 1411674199, 1411674200]",41.13747075882353,-8.619827094117648,Vila Nova de Gaia,VNG
9351,"[1081104972, 1346945192, 1346945193]",41.13414439545455,-8.60413715,Vila Nova de Gaia,VNG
9352,[1081540927],38.762418352631585,-9.344799242105264,Sintra,SNT
9353,"[1081653190, 1081653191, 1081653192, 1236285910]",38.673014679411764,-9.175795544117646,Almada,ALM
9354,[1082255543],40.746002204999996,-8.449266609999999,Albergaria-a-Velha,ALB
9355,[1082921539],39.82702343809523,-7.4815219666666675,Castelo Branco,CTB
9356,"[1082952311, 1480607344, 1480607345]",40.95838882631578,-8.653432421052633,Ovar,OVR
9357,"[1083061678, 1083067906, 1083067914, 1526468406, 1526468407]",37.96082127407408,-8.873219866666666,Sines,SNS
9358,"[1083067886, 1083067890]",37.95475518823529,-8.859049317647061,Sines,SNS
9359,"[1083067925, 1083067926, 1083067938, 1083067939]",37.95989800384615,-8.85794746153846,Sines,SNS
9360,[1083254607],42.02695309565217,-8.63284715652174,Valença,VLN
9361,"[1083402076, 1083402077, 1083402078, 1083402087, 1246449551, 1246449558]",38.53969949615385,-9.025985576923077,Setúbal,STB
9362,"[1083402106, 1083402107]",38.5578443375,-9.01448000625,Setúbal,STB
9363,"[1083406727, 1299019466]",38.5507568125,-9.047687725,Sesimbra,SSB
9364,[1083469713],41.3850113125,-8.5906557375,Vila Nova de Famalicão,VNF
9365,[1083640746],38.619909823076924,-9.119919576923076,Seixal,SXL
9366,[1083687074],38.626051149999995,-9.113237349999999,Seixal,SXL
9367,"[1083722969, 1083722972]",38.594025776,-9.044670972,Barreiro,BRR
9368,"[1083732903, 1083732909]",38.623408338461545,-9.215689815384614,Almada,ALM
9369,"[1083732904, 1083732911]",38.614913258333324,-9.210523766666666,Almada,ALM
9370,"[1083732905, 1083732913]",38.61104924166667,-9.207838941666667,Almada,ALM
9371,"[1083732906, 1083732915]",38.609431754545454,-9.206055454545456,Almada,ALM
9372,"[1083781355, 1502427869, 1502427870, 1502427871, 1502427872, 1502427873]",41.316808190476195,-8.576347076190476,Trofa,TRF
9373,"[1083894722, 1083894723, 1083894724, 1083894725, 1083894726]",40.58598492,-8.404014100000001,Águeda,AGD
9374,"[1083902041, 1498220432, 1498220433, 1498220441]",41.354901375,-8.579060174999999,Vila Nova de Famalicão,VNF
9375,"[1084130918, 1498186113, 1498186128]",41.35719837826086,-8.545279265217392,Vila Nova de Famalicão,VNF
9376,"[1084130920, 1498186114, 1498186115, 1498186127]",41.3578354631579,-8.542627431578945,Vila Nova de Famalicão,VNF
9377,"[1084264239, 1090881984]",38.619642286363636,-9.125335790909089,Seixal,SXL
9378,[1084356124],39.04995046818181,-7.64910659090909,Fronteira,FTR
9379,"[1084422739, 1084422740, 1084422741, 1084422742]",38.74533085882353,-8.93001655882353,Alcochete,ACH
9380,"[1084604079, 1084604080, 1084604081, 1084604090, 1301603949, 1315458526]",38.646033821052626,-9.174804942105263,Almada,ALM
9381,[1084692061],40.783784240909085,-8.59714703181818,Estarreja,ETR
9382,[1084702963],40.779126149999996,-8.592691104166667,Estarreja,ETR
9383,"[1084704719, 1084704720, 1084704721, 1084704728]",38.63562936842106,-9.228003215789476,Almada,ALM
9384,"[1084704729, 1084704730, 1084704731, 1084704740]",38.626706273913044,-9.218484152173913,Almada,ALM
9385,"[1085399132, 1085399133]",38.618116254545455,-9.212637027272727,Almada,ALM
9386,"[1085708956, 1085708957, 1085708958, 1236540529]",38.652186812,-9.036745424,Moita,MTA
9387,"[1085708959, 1085708960, 1085708961, 1085708962, 1085708963, 1085708969, 1236540536]",38.650824661538465,-9.040261169230769,Moita,MTA
9388,"[1085708987, 1355483484, 1355483485, 1355483488, 1355483489, 1355513206, 1355513212, 1367664951, 1367664956]",38.64080042413792,-9.005840686206895,Moita,MTA
9389,"[1085882797, 1085936301, 1085936302, 1085936303, 1245892658, 1245892663]",38.5414536,-8.876005122222223,Setúbal,STB
9390,"[1085882809, 1349583618]",38.54632517499999,-8.898265604999999,Setúbal,STB
9391,"[1085906964, 1537535395]",40.66069461428571,-8.212134419047619,Vouzela,VZL
9392,"[1085919096, 1085919103, 1085936299, 1085936300, 1349587848, 1349655959, 1349655966]",38.521913542424244,-8.865154896969697,Setúbal,STB
9393,[1088196260],41.20911147307692,-8.270612284615384,Penafiel,PNF
9394,"[1089822359, 1089822360, 1349970632, 1349970633]",41.04534874444444,-8.273002805555555,Castelo de Paiva,CPV
9395,"[1090262173, 1090262177, 1090262178, 1090262179, 1118646517]",41.30950079545455,-7.738392954545453,Vila Real,VRL
9396,"[1090857045, 1280586359, 1280586360]",41.20780430000001,-8.552257905000001,Valongo,VLG
9397,"[1090881974, 1558202292, 1559013124, 1559013125, 1559013126, 1559013127, 1559013128, 1559013129, 1559013130, 1559013131]",38.59777515681817,-9.140377502272727,Seixal,SXL
9398,"[1090881987, 1090881989, 1235476423, 1235476424, 1379393321, 1379393324]",38.62049800666667,-9.106408776666667,Seixal,SXL
9399,[1091003925],38.98653323125,-9.017522612499999,Vila Franca de Xira,VFX
9400,"[1091148328, 1097859718]",38.605001083333335,-9.084955894444446,Seixal,SXL
9401,[1091199222],41.671150446666665,-7.957812633333333,Montalegre,MTR
9402,[1091954656],39.17902624090909,-8.246704586363636,Ponte de Sor,PSR
9403,"[1092110077, 1092110086, 1092110087, 1092110088, 1312446729]",40.637857436842104,-8.658564836842105,Aveiro,AVR
9404,"[1092557280, 1349655968, 1349655969, 1349655978, 1349788736, 1349788754]",38.54407583809523,-8.853961223809524,Setúbal,STB
9405,[1093780457],39.41410051052631,-8.493359315789476,Golegã,GLG
9406,[1094616818],41.79077097142857,-8.591363885714285,Ponte de Lima,PTL
9407,[1095879325],37.82777931052632,-25.143921121052628,Nordeste,NRD
9408,"[1096091041, 1345606639, 1345606640, 1345606641]",41.686186836842104,-7.725473126315789,Boticas,BTC
9409,[1096348808],41.846305563157884,-7.637946731578947,Montalegre,MTR
9410,[1096445777],38.751251171428564,-8.936072814285716,Alcochete,ACH
9411,[1096803807],41.91675649375,-8.777898953125,Vila Nova de Cerveira,VNC
9412,"[1096857099, 1255326408, 1255326409, 1255326410]",39.26870845789474,-9.162981852631578,Bombarral,BBR
9413,"[1097424322, 1292176549, 1377426781]",38.88996732121211,-9.034855669696968,Vila Franca de Xira,VFX
9414,"[1097626495, 1337997981]",38.96345359523809,-8.986673571428572,Vila Franca de Xira,VFX
9415,"[1097626531, 1331453739, 1334861166, 1334861176, 1334861177, 1334861178]",38.8313676904762,-9.101198528571429,Loures,LRS
9416,"[1097626615, 1235323359, 1235323360, 1235323361, 1337997972, 1337997979, 1337998108]",38.97485887931034,-8.980484737931034,Vila Franca de Xira,VFX
9417,"[1097768568, 1097768569, 1561894124]",41.835570311764705,-7.743699917647058,Montalegre,MTR
9418,[1098346674],41.242370984210524,-7.568861184210527,Sabrosa,SBR
9419,"[1098646387, 1263517465, 1263517466, 1263517467]",39.42407720476191,-8.96094361904762,Alcobaça,ACB
9420,[1098646388],39.4228281,-8.95564940952381,Alcobaça,ACB
9421,"[1098646391, 1263517474, 1263517475, 1263517476]",39.435430690476196,-8.956108466666668,Alcobaça,ACB
9422,"[1098646396, 1263518270, 1263518271, 1263518272]",39.40624954074074,-8.961796777777776,Alcobaça,ACB
9423,"[1098646398, 1263518273, 1263518274, 1263518275]",39.391045134782615,-8.959992786956521,Rio Maior,RMR
9424,[1098928248],39.46514487619048,-7.93711147142857,Gavião,GAV
9425,[1099906672],39.36567873333334,-9.375114638095239,Peniche,PNI
9426,[1100615025],39.412921121052634,-7.455707968421052,Castelo de Vide,CVD
9427,"[1100959806, 1349594500, 1349788755]",38.53943916,-8.847519373333334,Setúbal,STB
9428,[1101392701],38.615630286666665,-9.099716384444445,Seixal,SXL
9429,"[1102261034, 1102261035, 1102261036, 1102261037, 1102261038, 1102261053]",38.76990893125,-9.125867365625,Lisboa,LSB
9430,"[1103601050, 1275080066, 1300288201, 1300360512, 1300398842, 1300398843]",38.71092517391304,-9.33831066956522,Cascais,CSC
9431,"[1103937994, 1535166980, 1535166981, 1535166982, 1535166983, 1535166984, 1535166985, 1535166986, 1535166987]",41.258998986363636,-8.599854854545454,Maia,MAI
9432,"[1104041035, 1104041051, 1104041052, 1106122804]",41.259865290625,-8.60893715625,Maia,MAI
9433,"[1104041049, 1535166988, 1535166989, 1535166990, 1535166991, 1535166992, 1535166993]",41.25976197599999,-8.60709368,Maia,MAI
9434,[1104690162],37.11727868888889,-8.243824477777778,Albufeira,ABF
9435,[1104694050],37.132614514285706,-8.667494738095238,Lagos,LGS
9436,"[1104925812, 1498186111, 1498186112, 1498186129]",41.35518457692307,-8.547711088461538,Vila Nova de Famalicão,VNF
9437,"[1104925817, 1498186101, 1498186102, 1498186132]",41.344781537500005,-8.548216487500001,Trofa,TRF
9438,[1104925818],41.345414085714296,-8.545494457142858,Trofa,TRF
9439,"[1105147031, 1466281834, 1466281835, 1466281842, 1466281843, 1539396788]",40.77165555238095,-8.215323580952381,São Pedro do Sul,SPS
9440,[1105192311],39.345230742105265,-7.9007379368421065,Gavião,GAV
9441,"[1105378327, 1307128046, 1314351949, 1314351950]",38.786702769230764,-9.317990396153847,Sintra,SNT
9442,"[1105746049, 1524429739, 1524429740, 1524429741, 1524429742]",37.030131310526315,-7.92424222631579,Faro,FAR
9443,[1105861061],39.207489468000006,-8.609812792,Almeirim,ALR
9444,[1106658505],41.574833260000005,-8.35794685,Braga,BRG
9445,[1106896798],39.453665994999994,-9.181029474999999,Caldas da Rainha,CLD
9446,"[1108918701, 1306877899, 1306877903, 1306877906]",38.53260650555555,-8.86522703888889,Setúbal,STB
9447,"[1108918702, 1306877900, 1306877904, 1306877905]",38.533248025,-8.866225455000002,Setúbal,STB
9448,"[1109874847, 1334958391, 1334958392, 1334958402]",38.80296790434783,-9.12552235652174,Loures,LRS
9449,[1111657266],39.920957068421046,-8.621604378947367,Pombal,PBL
9450,[1113501286],39.00549521,-7.247973900000001,Elvas,ELV
9451,"[1115324722, 1378734810, 1378734811, 1378734812, 1410331592, 1410331593, 1410331594, 1410331595]",41.25470790000001,-8.6166423,Maia,MAI
9452,[1115455155],38.75530117619047,-9.300230033333332,Sintra,SNT
9453,"[1115605496, 1411828263, 1411828264, 1411828265, 1411828266, 1411828267, 1411828268, 1411828269, 1411828270, 1411828271, 1411828272]",41.244879236842095,-8.62942997368421,Maia,MAI
9454,[1116627761],39.358704715,-9.380381695,Peniche,PNI
9455,"[1117622717, 1546604849, 1546604850, 1546604851, 1547541286, 1547541287]",40.91383322608695,-8.308338217391304,Arouca,ARC
9456,[1118009414],41.577923948000006,-8.270083412,Póvoa de Lanhoso,PVL
9457,"[1118314884, 1118314885, 1118314886, 1118314887, 1118314888]",38.65859471500001,-9.203113400000001,Almada,ALM
9458,[1118605229],41.367208285,-8.74348826,Vila do Conde,VCD
9459,[1118915549],38.82469844736843,-9.213248931578946,Odivelas,ODV
9460,"[1119177118, 1546604852, 1546604853, 1546604854]",40.927598884999995,-8.25990127,Arouca,ARC
9461,[1119349416],41.69475560526316,-8.841284994736844,Viana do Castelo,VCT
9462,[1119460376],40.873786857894736,-8.466310431578947,Oliveira de Azeméis,OAZ
9463,"[1119700986, 1378743605, 1378743610]",41.217705169565214,-8.69689536521739,Matosinhos,MTS
9464,"[1119700997, 1378718661, 1378718662, 1378718707, 1378743609]",41.218744975999996,-8.694165924,Matosinhos,MTS
9465,"[1119702138, 1263517458, 1263517459, 1263517460]",39.383707270833334,-8.961410845833333,Rio Maior,RMR
9466,[1120687339],38.81349453809524,-9.140073876190476,Loures,LRS
9467,"[1120967728, 1490521378, 1490521379, 1490521380, 1490521381, 1490521382, 1490521383, 1490521384]",40.93035097391304,-8.516738617391304,Santa Maria da Feira,VFR
9468,"[1122224353, 1230013756, 1278664090, 1278664102, 1278664103, 1300744244]",38.74872824500001,-9.22512497,Amadora,AMD
9469,[1122570513],37.136756605,-8.008816085000001,Loulé,LLE
9470,[1122755077],41.783807442105264,-7.2193443473684225,Chaves,CHV
9471,[1122755102],41.668356658823534,-7.506873605882354,Chaves,CHV
9472,[1123753532],37.034929364705874,-7.822796635294118,Olhão,OLH
9473,"[1123778698, 1123778885, 1299855448, 1299855450, 1299855451]",38.713601693103456,-9.386776820689654,Cascais,CSC
9474,[1123856856],38.000462657142855,-8.558740885714286,Santiago do Cacém,STC
9475,"[1123954015, 1123954016, 1123954035, 1302143531]",38.74969781363637,-9.21523135909091,Amadora,AMD
9476,"[1123954033, 1123954463, 1330721001]",38.748671259090905,-9.216637586363637,Amadora,AMD
9477,[1123954071],38.707457426315784,-8.961746110526315,Montijo,MTJ
9478,"[1124489312, 1245892677, 1245892678, 1297771420, 1297771421, 1359345669]",38.52028954782609,-9.020146304347827,Setúbal,STB
9479,"[1124832352, 1465710367, 1465710368, 1465710369, 1465710370, 1466319374]",40.75989386521739,-8.060236143478264,São Pedro do Sul,SPS
9480,"[1125076544, 1298845999, 1298846000]",38.71332499047618,-9.422479776190478,Cascais,CSC
9481,[1125090242],41.34975682105263,-8.556289668421053,Vila Nova de Famalicão,VNF
9482,"[1125465785, 1271342121, 1271342122, 1271342136]",38.56196562272728,-9.077374745454547,Sesimbra,SSB
9483,"[1125588717, 1125588719, 1125588720, 1125637640, 1125637641, 1134132876]",41.144025013043475,-8.573548286956523,Porto,PRT
9484,"[1125608141, 1125608148, 1125608149, 1125608150, 1125612762, 1557723741]",41.13217985,-8.537180549999999,Gondomar,GDM
9485,"[1125669000, 1125669003, 1125669004, 1125669005]",40.574856955,-8.444851689999998,Águeda,AGD
9486,[1125827532],38.74962679615385,-9.303027553846153,Oeiras,OER
9487,[1125827533],38.7480173,-9.302900970833333,Oeiras,OER
9488,"[1126069279, 1126069284, 1126069285, 1126069286, 1126069287, 1126069288, 1557719539, 1557721329]",41.14457265,-8.539960305000001,Gondomar,GDM
9489,"[1126069289, 1126367005, 1126367006, 1126367007, 1169591941, 1217325494]",41.14295215263158,-8.541667815789474,Gondomar,GDM
9490,[1126117068],38.716441755,-9.357886985,Cascais,CSC
9491,"[1126524300, 1126524311, 1126524312, 1126524313, 1126524314, 1482567048, 1557727977]",41.12376498181818,-8.524777022727275,Gondomar,GDM
9492,"[1126524317, 1491838181, 1491838182, 1491838183, 1491838184, 1491838185, 1491838186]",41.11375999545455,-8.530377968181819,Gondomar,GDM
9493,[1126855868],38.82668997894737,-9.176126147368421,Loures,LRS
9494,"[1126855879, 1291072741, 1326314834, 1326314835, 1331422047]",38.793798208000005,-9.109588808,Loures,LRS
9495,"[1126874817, 1296475580, 1331383597, 1331383598]",38.8615661,-9.059894766666666,Vila Franca de Xira,VFX
9496,"[1126874818, 1296475581, 1331383595, 1331383596]",38.86054335217392,-9.060584682608694,Vila Franca de Xira,VFX
9497,"[1126874827, 1296475579, 1331383599, 1331383600, 1347277404]",38.86302890689656,-9.058199648275862,Vila Franca de Xira,VFX
9498,"[1126874846, 1296475582, 1331383593, 1331383594]",38.85902111785715,-9.06182130357143,Vila Franca de Xira,VFX
9499,"[1126920211, 1295807899]",38.87667969999999,-9.070841438095236,Vila Franca de Xira,VFX
9500,"[1127328445, 1127328457, 1127328458, 1127574713, 1127574714, 1130730945, 1557726117]",41.12871214545455,-8.520087690909088,Gondomar,GDM
9501,"[1127417785, 1127417786]",38.97335644545454,-9.163816327272727,Arruda dos Vinhos,ARV
9502,"[1127994246, 1331453754, 1331453759, 1331453773, 1331453781]",38.83692443428571,-9.093944137142858,Loures,LRS
9503,"[1128031488, 1128031489, 1128031490, 1128031501]",38.723305537499996,-9.187189833333333,Lisboa,LSB
9504,"[1128299295, 1467691973]",38.87234756,-7.168190579999999,Elvas,ELV
9505,[1128357210],41.25926135499999,-8.276694765,Lousada,LOU
9506,[1128357220],41.26626028095238,-8.287210266666666,Lousada,LOU
9507,[1131055892],41.26470416315789,-7.589348242105263,Sabrosa,SBR
9508,[1131055900],41.264612631578956,-7.586809831578946,Sabrosa,SBR
9509,[1131055912],41.265234527272725,-7.584830013636363,Sabrosa,SBR
9510,"[1132200858, 1289448829, 1289448830, 1289448838]",38.80340194,-9.183634054999999,Odivelas,ODV
9511,[1132615374],41.23889804,-7.304901545,Carrazeda de Ansiães,CRZ
9512,[1133620561],41.03498161538461,-8.270928907692307,Castelo de Paiva,CPV
9513,"[1133967755, 1230042050, 1300734391, 1300734394, 1300734395, 1304556376]",38.71463044,-9.237402620000001,Oeiras,OER
9514,"[1133967762, 1230027291, 1230042047, 1230042048, 1300734390, 1300734396]",38.712267864999994,-9.236632815000002,Oeiras,OER
9515,"[1133967774, 1329348180, 1329348181]",38.703279690476194,-9.24806747142857,Oeiras,OER
9516,"[1134035739, 1134035746, 1134035747, 1134035748, 1134035749, 1134035750]",41.2689073,-7.692883326315789,Vila Real,VRL
9517,[1134109364],38.873873765,-7.185709235,Elvas,ELV
9518,[1134361598],40.71588550526315,-8.47365402105263,Albergaria-a-Velha,ALB
9519,[1134531045],38.80404041578948,-7.454063910526317,Borba,BRB
9520,[1134827745],40.88241622857143,-8.49031930952381,São João da Madeira,SJM
9521,[1134966958],41.11778200476191,-8.518221652380953,Gondomar,GDM
9522,"[1135001735, 1345413344, 1345413345, 1345413346]",41.47291063684211,-7.850738563157893,Ribeira de Pena,RPN
9523,"[1135485090, 1135485099, 1135485100, 1135485101, 1135485102, 1135485106, 1457630597, 1457630598]",41.09428782692308,-8.501923957692307,Gondomar,GDM
9524,"[1135485107, 1135485129, 1135485130, 1135485131, 1135485132]",41.0908505,-8.490092364999999,Gondomar,GDM
9525,"[1135626277, 1178482073]",38.931508369999996,-9.257348789999998,Mafra,MFR
9526,"[1135674521, 1489749140, 1489749141, 1489749142, 1489749143, 1489749144]",41.15370678095238,-8.401799390476192,Paredes,PRD
9527,[1135802899],40.513295164999995,-8.490840989999999,Oliveira do Bairro,OBR
9528,[1136022029],41.27820949047619,-7.710675957142857,Vila Real,VRL
9529,"[1136116929, 1136116930, 1136116931, 1136116953]",38.725055915384615,-9.445076365384615,Cascais,CSC
